0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.088360081165836574e-02,6.696181516325401539e-02,1.492344585869765650e-01,1.885261021951669391e-01,2.184098874746356889e-01,2.080796900940785898e-01,1.088360081165836574e-01,7.138904261206419077e-02,4.703929164360819148e-02,1.125253643239254760e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.378712414683637200e-04,1.069913300129127394e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.896144622763327861e-02,1.149234458586976537e-01,3.119350673307507704e-01,4.204021398266002407e-01,8.092602840804279385e-01,1.148496587345508191e+00,1.905736948902416517e+00,2.509315624423538171e+00,2.636967349197564925e+00,2.866814240914960177e+00,3.047592695074709646e+00,2.958679210477771715e+00,2.595093156244235200e+00,2.117690463014203939e+00,1.431101272827891568e+00,7.328906105884522848e-01,3.222652647113078972e-01,6.216565209370964601e-02,8.669987087253274577e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.291274672569636510e-03,0.000000000000000000e+00,4.667035602287401136e-02,3.372071573510422304e-01,7.293857221914775701e-01,1.415605976757055906e+00,3.222283711492344604e+00,6.413576830843018328e+00,9.787124146836376326e+00,1.323611879726987617e+01,1.668253089835823744e+01,2.105146651909241839e+01,2.482457111234089808e+01,2.741818852610219537e+01,2.773676443460616170e+01,2.650654860726803008e+01,2.377734735288692036e+01,2.077402693230031261e+01,1.842132447887843583e+01,1.452001475742483017e+01,9.929533296439771561e+00,4.898542704298099792e+00,1.320973990038738277e+00,1.846522781774580235e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.014572957019000202e-02,3.560228740084855209e-02,3.584209555432577021e-01,1.516325401217487601e+00,3.897251429625530506e+00,8.144807231138166514e+00,1.522707987456188938e+01,2.556004427227448872e+01,3.783471684191108864e+01,5.009979708540859633e+01,6.179597860173399937e+01,7.090573694890241541e+01,7.697435897435897800e+01,8.033776056078214367e+01,8.156908319498248261e+01,7.892621287585316736e+01,7.379358052019922809e+01,6.658586976572587446e+01,5.729791551374285064e+01,4.611676812396236613e+01,3.303781590112525635e+01,1.858513189448441238e+01,5.947426674045378725e+00,1.127651724774026976e+00,2.619442907212691379e-02
0.000000000000000000e+00,0.000000000000000000e+00,2.213613724405091160e-02,0.000000000000000000e+00,1.984873639549898650e-01,1.184467810367090923e+00,3.840435344032466336e+00,9.026747832503227542e+00,1.788249400479616469e+01,3.214683637705220320e+01,5.167994834901309531e+01,7.334237225604131538e+01,9.357553956834532016e+01,1.104375576461907400e+02,1.218963290905737011e+02,1.264119166205497180e+02,1.274405091311566167e+02,1.266292197011621425e+02,1.224641210108836020e+02,1.140846707249584995e+02,1.027640656705404894e+02,8.884449363586054460e+01,7.373990038738240571e+01,5.622339051835454882e+01,3.512248662608374872e+01,1.423021582733812984e+01,3.028408042796531863e+00,2.327983766832687762e-01
0.000000000000000000e+00,0.000000000000000000e+00,1.457295701900018434e-02,0.000000000000000000e+00,1.894484412470023860e-01,1.880464858882125112e+00,6.277624054602472192e+00,1.473325954620918665e+01,2.894724220623501054e+01,4.993857221914775835e+01,7.638682899833979434e+01,1.028550083010514697e+02,1.230022136137244075e+02,1.356900940785832859e+02,1.408002213613724507e+02,1.403877513373916202e+02,1.385554325770153241e+02,1.348247555801512760e+02,1.286511713705958186e+02,1.196356760745249943e+02,1.080116214720531218e+02,9.550101457295701834e+01,8.102453421877882533e+01,6.619608928242021761e+01,4.491606714628297681e+01,2.049806308799114518e+01,4.164176351226711148e+00,2.173030806124331415e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.499538830474082318e-01,2.461907397159195821e+00,8.260099612617597842e+00,1.995517432208079711e+01,3.951872348275225733e+01,6.502084486257147944e+01,9.335085777531820384e+01,1.193523335178011422e+02,1.332372256041320782e+02,1.350791366906474877e+02,1.309841357683084198e+02,1.239752813134108038e+02,1.175034126544917967e+02,1.115576461907397174e+02,1.046559675336653754e+02,9.673971591957203486e+01,8.852112156428702860e+01,7.969747279099797765e+01,6.852481092049437450e+01,5.766205497140749259e+01,4.160560782143515723e+01,2.028463383139641962e+01,3.767570558937465286e+00,1.669433683822172942e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.751890795056262773e-01,3.107544733444013829e+00,1.065154030621656567e+01,2.557314148681055244e+01,5.057535510053495642e+01,7.947795609666113137e+01,1.086356760745249943e+02,1.312180409518539079e+02,1.338922707987456135e+02,1.235004611695259200e+02,1.081673123040029481e+02,9.421748754842279538e+01,8.433978970669618036e+01,7.678620180778453630e+01,6.991588267847261307e+01,6.328758531636229634e+01,5.635214904999077845e+01,5.064287031912931525e+01,4.450193691200885127e+01,3.739383877513373733e+01,2.764526840066408298e+01,1.347648035417819656e+01,2.445489762036524795e+00,1.479431839144069449e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.417266187050359560e-01,4.026378896882493841e+00,1.329385722191477548e+01,3.191311566131710009e+01,6.120863309352517945e+01,9.628684744512082716e+01,1.270081165836561468e+02,1.433646928610957332e+02,1.347336284818299248e+02,1.118599889319313831e+02,8.854325770153108977e+01,7.098616491422247066e+01,5.833130418741929191e+01,4.791274672569636550e+01,3.985593064010330266e+01,3.283840619811842743e+01,2.737465412285555999e+01,2.311732152739347157e+01,1.966150156797638715e+01,1.664323925475004629e+01,1.262202545655783048e+01,6.442353809260284336e+00,1.347537354731599413e+00,6.179671647297546588e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.427227448810182320e-02,1.128574063825862339e+00,5.136690647482014427e+00,1.606733075078398798e+01,3.824239070282235531e+01,7.305294226157535320e+01,1.151739531451761707e+02,1.483726249769415233e+02,1.584322080796900991e+02,1.410865154030621795e+02,1.118854454897620343e+02,8.540767386091127378e+01,6.740140195535879286e+01,5.400129127467256751e+01,4.065633646928611000e+01,2.849990776609481813e+01,1.856926766279284280e+01,1.196845600442722812e+01,8.334255672385168623e+00,6.266740453790813348e+00,5.369489024165282842e+00,4.069728832318760148e+00,2.088360081165836490e+00,5.126360450101457022e-01,2.066039476111418416e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.134292565947242259e-01,1.432208079690094005e+00,5.975096845600442741e+00,1.880280391071757862e+01,4.433720715735104534e+01,8.489448441247002108e+01,1.318422800221361513e+02,1.679297177642501424e+02,1.741007194244604364e+02,1.536419479800774752e+02,1.259026009961261821e+02,1.029337760560782158e+02,8.746983951300498461e+01,7.262571481276516749e+01,5.744364508393285718e+01,4.064047223759453686e+01,2.472532743036340008e+01,1.326840066408411722e+01,6.210477771628850618e+00,2.916436081903707844e+00,1.587161040398450407e+00,7.006087437742114510e-01,3.209739900387382217e-01,1.365061796716472986e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.848367459878251240e-01,1.438664453052942216e+00,6.421324478878435826e+00,1.948072311381663724e+01,4.570577384246448815e+01,8.693525179856115415e+01,1.362787308614646804e+02,1.702632355653938419e+02,1.743086146467441324e+02,1.593700424275963883e+02,1.395969378343478979e+02,1.233172846338313917e+02,1.089511160302527202e+02,9.572864785095001139e+01,8.213097214536063007e+01,6.457369489024165432e+01,4.310514665190924433e+01,2.401660210293303876e+01,1.125641025641025728e+01,4.629404168972514277e+00,1.662054971407489479e+00,4.517616675890057110e-01,8.559306401033019152e-02,1.770890979524072928e-02,0.000000000000000000e+00
2.084486257148127769e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.123408965135583859e-01,1.110496218409887437e+00,5.621472053126729485e+00,1.660376314333148784e+01,3.845415974912377521e+01,7.397601918465227300e+01,1.161781959048146149e+02,1.433964213244788652e+02,1.479409703006825225e+02,1.409780483305663097e+02,1.310130972145360602e+02,1.223266924921601202e+02,1.144477033757609234e+02,1.058157166574432750e+02,9.707692307692308020e+01,8.334587714443829043e+01,6.109832134292565797e+01,3.783656152001475448e+01,1.944161593801881693e+01,8.507102010699133743e+00,3.062903523335177791e+00,9.287954251983029375e-01,5.829182807600073735e-02,0.000000000000000000e+00,0.000000000000000000e+00
6.825308983582365277e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.014388489208633060e-01,8.895037815901125633e-01,4.658734550820882170e+00,1.298395130049806312e+01,2.711639918834163510e+01,5.071573510422431497e+01,7.719590481460984677e+01,9.496587345508208955e+01,9.902453421877882533e+01,9.763456926766279764e+01,9.645139273196826935e+01,9.721785648404353708e+01,9.942630510975834568e+01,1.019553587898911644e+02,1.020866998708725362e+02,9.436340158642316567e+01,7.491864969562811893e+01,4.935860542335362311e+01,2.746282973621103096e+01,1.360173399741745115e+01,5.193137797454344451e+00,1.489024165283158174e+00,1.158457849105331144e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.510422431285740719e-01,1.724036155690831906e+00,6.523150710201069735e+00,1.367330750783988158e+01,2.054270429809998078e+01,2.995222283711492395e+01,4.149511160302527202e+01,4.908264157904445568e+01,5.173362848182991769e+01,5.451817007932115899e+01,6.021176904630141991e+01,7.053477218225420131e+01,8.227891532927503704e+01,9.308540859619996866e+01,1.013576830843017831e+02,9.977974543442169875e+01,8.315901125253643045e+01,5.766187050359712174e+01,3.375318206972882962e+01,1.762184098874746496e+01,7.478140564471499552e+00,2.211031175059952059e+00,1.197196089282420162e-01,3.320420586607637174e-03,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.080427965320051475e-01,3.639180962921970242e+00,1.308799114554510190e+01,2.328758531636229634e+01,2.572735657627744033e+01,2.506087437742113977e+01,2.520383693045563689e+01,2.489061058845231500e+01,2.598764065670540546e+01,2.919295332964397716e+01,3.838313964213244844e+01,5.423962368566684944e+01,7.217063272458955225e+01,9.029588636782881395e+01,1.022204390333886721e+02,1.022003320420586618e+02,8.653237410071942293e+01,6.169433683822173009e+01,3.785002767017155634e+01,2.002877697841726601e+01,9.015126360450102183e+00,2.759453975281313198e+00,1.186128020660394827e-01,1.069913300129127394e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,8.116583656152000920e-03,5.760929717764250446e-01,6.272458955912193268e+00,2.157369489024165432e+01,3.933277992990223026e+01,4.283434790629035405e+01,3.666998708725327560e+01,2.973750230584763088e+01,2.409887474635675986e+01,2.251448072311381665e+01,2.618907950562626752e+01,3.704279653200516265e+01,5.498948533480907486e+01,7.566648219885630056e+01,9.493100903892270992e+01,1.068627559490868890e+02,1.036865891901863108e+02,8.552038369304555943e+01,6.175797823279837928e+01,3.827670171555063661e+01,2.109352517985611541e+01,9.411178749308245273e+00,2.887290167865707247e+00,1.245157719977863925e-01,2.453421877882309629e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,9.979708540859620614e-02,6.637151817007932442e-01,7.664637520752628497e+00,2.865486072680317164e+01,5.531451761667589295e+01,6.742907212691385155e+01,6.395332964397712772e+01,5.358254934513927026e+01,4.448164545286847726e+01,4.039623685666850861e+01,4.293377605607821579e+01,5.254288876591034807e+01,6.953200516509869544e+01,8.993672754104409250e+01,1.060807969009407827e+02,1.125364323925474963e+02,1.038930086699870827e+02,8.262553034495481086e+01,5.860911270983213228e+01,3.595351411178749146e+01,1.934809075816270152e+01,8.331304187419295459e+00,2.247924737133370154e+00,1.468363770522043976e-01,2.859251060689909502e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.060689909610772891e-01,7.474635676074524726e-01,6.534403246633462281e+00,2.780686220254565555e+01,6.164803541781959240e+01,8.698247555801512476e+01,9.683065855008301526e+01,9.388120273012359007e+01,8.577919203099058620e+01,7.939992621287585450e+01,7.823851687880464567e+01,8.542704298099981486e+01,9.824257517063271905e+01,1.130621656520937108e+02,1.215971223021582688e+02,1.192802066039476045e+02,1.027895222283711547e+02,7.707526286662977100e+01,5.155340343110127321e+01,2.981995941708171927e+01,1.559232613908872978e+01,6.119719608928241961e+00,1.368382217303080628e+00,1.433314886552296552e-01,3.172846338313964343e-02,9.223390518354546500e-03
0.000000000000000000e+00,0.000000000000000000e+00,4.408780667773473660e-02,5.893746541228556124e-01,4.655598598044640823e+00,2.029459509315624288e+01,5.187234827522597413e+01,8.738221730308060842e+01,1.129317469101641791e+02,1.256567054049068446e+02,1.282785463936542953e+02,1.263373916251614162e+02,1.244552665559859861e+02,1.273547315993359206e+02,1.328206972883231742e+02,1.375058107360265751e+02,1.339324847814056341e+02,1.185609666113263216e+02,9.164692861095738863e+01,6.349861649142224707e+01,3.932890610588452063e+01,2.172458955912193446e+01,9.985242575170632406e+00,3.526471130787677488e+00,6.192584394023242789e-01,1.420402139826600352e-01,2.859251060689909502e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,4.427227448810182320e-03,2.482936727541044108e-01,2.660394761114185602e+00,1.138184836745987738e+01,3.239955727725511991e+01,6.355985980446411787e+01,9.731248847076184916e+01,1.250913115661317079e+02,1.426709094263051156e+02,1.517373178380372565e+02,1.550389227079874672e+02,1.550887290167865729e+02,1.516722007009776689e+02,1.427889688249400422e+02,1.245484228002213598e+02,9.745231507102010937e+01,6.854860726803173065e+01,4.257185021213798137e+01,2.397675705589374573e+01,1.157295701900018514e+01,4.814425382770706641e+00,1.604316546762589946e+00,3.139642132447887923e-01,1.278361925843940206e-01,1.918465227817745672e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.051466519092418388e-02,1.424091496033942084e-01,1.194244604316546665e+00,4.996126175982291251e+00,1.552462645268400721e+01,3.453052942261575708e+01,6.019885629957572348e+01,8.686238701346614732e+01,1.107609297177642560e+02,1.277904445674229805e+02,1.356941523704113592e+02,1.344080427965320155e+02,1.245332964397712630e+02,1.062556723851687934e+02,8.256373362848182751e+01,5.697159195720346503e+01,3.480022136137244360e+01,1.981719239992621340e+01,1.002305847629588698e+01,4.254012174875484220e+00,1.651355838406198151e+00,5.993359158826784272e-01,1.971960892824202172e-01,7.821435159564656125e-02,1.069913300129127394e-02,0.000000000000000000e+00
